movie_id_raw,title,Genres,movie_idx,genres_list,genre_Action,genre_Adventure,genre_Animation,genre_Children's,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
571.0,"Wedding Gift, The (1994)",Drama,557.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572.0,Foreign Student (1994),Drama,558.0,['Drama'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573.0,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,559.0,['Drama'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.0,Spanking the Monkey (1994),Comedy|Drama,560.0,"['Comedy', 'Drama']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575.0,"Little Rascals, The (1994)",Children's|Comedy,561.0,"[""Children's"", 'Comedy']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576.0,Fausto (1993),Comedy,562.0,['Comedy'],0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577.0,Andre (1994),Adventure|Children's,563.0,"['Adventure', ""Children's""]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
578.0,"Hour of the Pig, The (1993)",Drama|Mystery,564.0,"['Drama', 'Mystery']",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
579.0,"Scorta, La (1993)",Thriller,565.0,['Thriller'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
580.0,Princess Caraboo (1994),Drama,566.0,['Drama'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
581.0,"Celluloid Closet, The (1995)",Documentary,567.0,['Documentary'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
582.0,Metisse (Café au Lait) (1993),Comedy,568.0,['Comedy'],1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583.0,Dear Diary (Caro Diario) (1994),Comedy|Drama,569.0,"['Comedy', 'Drama']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
584.0,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,570.0,['Drama'],0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
585.0,"Brady Bunch Movie, The (1995)",Comedy,571.0,['Comedy'],0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
586.0,Home Alone (1990),Children's|Comedy,572.0,"[""Children's"", 'Comedy']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587.0,Ghost (1990),Comedy|Romance|Thriller,573.0,"['Comedy', 'Romance', 'Thriller']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
588.0,Aladdin (1992),Animation|Children's|Comedy|Musical,574.0,"['Animation', ""Children's"", 'Comedy', 'Musical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,575.0,"['Action', 'Sci-Fi', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
590.0,Dances with Wolves (1990),Adventure|Drama|Western,576.0,"['Adventure', 'Drama', 'Western']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
591.0,Tough and Deadly (1995),Action|Drama|Thriller,577.0,"['Action', 'Drama', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592.0,Batman (1989),Action|Adventure|Crime|Drama,578.0,"['Action', 'Adventure', 'Crime', 'Drama']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593.0,"Silence of the Lambs, The (1991)",Drama|Thriller,579.0,"['Drama', 'Thriller']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594.0,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,580.0,"['Animation', ""Children's"", 'Musical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
595.0,Beauty and the Beast (1991),Animation|Children's|Musical,581.0,"['Animation', ""Children's"", 'Musical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596.0,Pinocchio (1940),Animation|Children's,582.0,"['Animation', ""Children's""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597.0,Pretty Woman (1990),Comedy|Romance,583.0,"['Comedy', 'Romance']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
598.0,Window to Paris (1994),Comedy,584.0,['Comedy'],0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599.0,"Wild Bunch, The (1969)",Western,585.0,['Western'],1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
600.0,Love and a .45 (1994),Thriller,586.0,['Thriller'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
601.0,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,587.0,['Drama'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602.0,"Great Day in Harlem, A (1994)",Documentary,588.0,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
603.0,"Bye Bye, Love (1995)",Comedy,589.0,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
605.0,One Fine Day (1996),Drama|Romance,590.0,"['Drama', 'Romance']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606.0,Candyman: Farewell to the Flesh (1995),Horror,591.0,['Horror'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607.0,Century (1993),Drama,592.0,['Drama'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
608.0,Fargo (1996),Crime|Drama|Thriller,593.0,"['Crime', 'Drama', 'Thriller']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609.0,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,594.0,"['Adventure', ""Children's""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610.0,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,595.0,"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
611.0,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,596.0,"['Action', 'Horror', 'Sci-Fi']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
612.0,"Pallbearer, The (1996)",Comedy,597.0,['Comedy'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613.0,Jane Eyre (1996),Drama|Romance,598.0,"['Drama', 'Romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
614.0,Loaded (1994),Drama|Thriller,599.0,"['Drama', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
615.0,Bread and Chocolate (Pane e cioccolata) (1973),Drama,600.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
616.0,"Aristocats, The (1970)",Animation|Children's,601.0,"['Animation', ""Children's""]",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
617.0,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,602.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
618.0,Two Much (1996),Comedy|Romance,603.0,"['Comedy', 'Romance']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619.0,Ed (1996),Comedy,604.0,['Comedy'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621.0,My Favorite Season (1993),Drama,605.0,['Drama'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623.0,"Modern Affair, A (1995)",Romance,606.0,['Romance'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
624.0,Condition Red (1995),Action|Drama|Thriller,607.0,"['Action', 'Drama', 'Thriller']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626.0,"Thin Line Between Love and Hate, A (1996)",Comedy,608.0,['Comedy'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627.0,"Last Supper, The (1995)",Drama|Thriller,609.0,"['Drama', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628.0,Primal Fear (1996),Drama|Thriller,610.0,"['Drama', 'Thriller']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630.0,Carried Away (1996),Drama|Romance,611.0,"['Drama', 'Romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631.0,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,612.0,"['Animation', ""Children's"", 'Musical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
632.0,Land and Freedom (Tierra y libertad) (1995),War,613.0,['War'],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
633.0,Denise Calls Up (1995),Comedy,614.0,['Comedy'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634.0,Theodore Rex (1995),Comedy,615.0,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635.0,"Family Thing, A (1996)",Comedy|Drama,616.0,"['Comedy', 'Drama']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637.0,Sgt. Bilko (1996),Comedy,617.0,['Comedy'],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638.0,Jack and Sarah (1995),Romance,618.0,['Romance'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639.0,Girl 6 (1996),Comedy,619.0,['Comedy'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640.0,Diabolique (1996),Drama|Thriller,620.0,"['Drama', 'Thriller']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641.0,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,621.0,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642.0,Roula (1995),Drama,622.0,['Drama'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
643.0,Peanuts - Die Bank zahlt alles (1996),Comedy,623.0,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644.0,Happy Weekend (1996),Comedy,624.0,['Comedy'],0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
645.0,Nelly & Monsieur Arnaud (1995),Drama,625.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
647.0,Courage Under Fire (1996),Drama|War,626.0,"['Drama', 'War']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648.0,Mission: Impossible (1996),Action|Adventure|Mystery,627.0,"['Action', 'Adventure', 'Mystery']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649.0,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,628.0,"['Comedy', 'Drama']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
650.0,Moll Flanders (1996),Drama,629.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651.0,"Superweib, Das (1996)",Comedy,630.0,['Comedy'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652.0,"301, 302 (1995)",Mystery,631.0,['Mystery'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653.0,Dragonheart (1996),Action|Adventure|Fantasy,632.0,"['Action', 'Adventure', 'Fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655.0,Mutters Courage (1995),Comedy,633.0,['Comedy'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
656.0,Eddie (1996),Comedy,634.0,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657.0,Yankee Zulu (1994),Comedy|Drama,635.0,"['Comedy', 'Drama']",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658.0,Billy's Holiday (1995),Drama,636.0,['Drama'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
659.0,Purple Noon (1960),Crime|Thriller,637.0,"['Crime', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
660.0,August (1996),Drama,638.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661.0,James and the Giant Peach (1996),Animation|Children's|Musical,639.0,"['Animation', ""Children's"", 'Musical']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
662.0,Fear (1996),Thriller,640.0,['Thriller'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663.0,Kids in the Hall: Brain Candy (1996),Comedy,641.0,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664.0,Faithful (1996),Comedy,642.0,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665.0,Underground (1995),War,643.0,['War'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666.0,All Things Fair (1996),Drama,644.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
667.0,Bloodsport 2 (1995),Action,645.0,['Action'],1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
668.0,Pather Panchali (1955),Drama,646.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
669.0,Aparajito (1956),Drama,647.0,['Drama'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
670.0,"World of Apu, The (Apur Sansar) (1959)",Drama,648.0,['Drama'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
671.0,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,649.0,"['Comedy', 'Sci-Fi']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672.0,Tarantella (1995),Drama,650.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
673.0,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,651.0,"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
674.0,Barbarella (1968),Adventure|Sci-Fi,652.0,"['Adventure', 'Sci-Fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
678.0,Some Folks Call It a Sling Blade (1993),Drama|Thriller,653.0,"['Drama', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679.0,"Run of the Country, The (1995)",Drama,654.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680.0,Alphaville (1965),Sci-Fi,655.0,['Sci-Fi'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681.0,Clean Slate (Coup de Torchon) (1981),Crime,656.0,['Crime'],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682.0,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,657.0,"['Documentary', 'Drama']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684.0,Windows (1980),Drama,658.0,['Drama'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
685.0,It's My Party (1995),Drama,659.0,['Drama'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
687.0,Country Life (1994),Drama|Romance,660.0,"['Drama', 'Romance']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688.0,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,661.0,"['Action', 'Adventure', 'Comedy', 'War']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690.0,"Promise, The (Versprechen, Das) (1994)",Romance,662.0,['Romance'],0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691.0,Mrs. Winterbourne (1996),Comedy|Romance,663.0,"['Comedy', 'Romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692.0,Solo (1996),Action|Sci-Fi|Thriller,664.0,"['Action', 'Sci-Fi', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
694.0,"Substitute, The (1996)",Action,665.0,['Action'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695.0,True Crime (1995),Mystery|Thriller,666.0,"['Mystery', 'Thriller']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696.0,Butterfly Kiss (1995),Thriller,667.0,['Thriller'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
697.0,Feeling Minnesota (1996),Drama|Romance,668.0,"['Drama', 'Romance']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698.0,Delta of Venus (1994),Drama,669.0,['Drama'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700.0,Angus (1995),Comedy,670.0,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701.0,Daens (1992),Drama,671.0,['Drama'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702.0,Faces (1968),Drama,672.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703.0,Boys (1996),Drama,673.0,['Drama'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704.0,"Quest, The (1996)",Action|Adventure,674.0,"['Action', 'Adventure']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705.0,Cosi (1996),Comedy,675.0,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706.0,Sunset Park (1996),Drama,676.0,['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
707.0,Mulholland Falls (1996),Crime|Film-Noir|Thriller,677.0,"['Crime', 'Film-Noir', 'Thriller']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708.0,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,678.0,"['Comedy', 'Romance']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
709.0,Oliver & Company (1988),Animation|Children's,679.0,"['Animation', ""Children's""]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710.0,Celtic Pride (1996),Comedy,680.0,['Comedy'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
